"State","Year","dem.Count08","gop.Count08","County"
"IL",2008,8880,9404,"Franklin"
"IL",2008,9732,6251,"Fulton"
"IL",2008,1587,1212,"Gallatin"
"IL",2008,2619,3053,"Greene"
"IL",2008,11063,10687,"Grundy"
"IL",2008,1796,2353,"Hamilton"
"IL",2008,4141,5161,"Hancock"
"IL",2008,892,1330,"Hardin"
"IL",2008,2215,1541,"Henderson"
"IL",2008,13181,11263,"Henry"
"IL",2008,4643,8695,"Iroquois"
"IL",2008,15248,9687,"Jackson"
"IL",2008,2063,2964,"Jasper"
"IL",2008,7462,9302,"Jefferson"
"IL",2008,5042,5329,"Jersey"
"IL",2008,6403,5170,"JoDaviess"
"IL",2008,1871,3912,"Johnson"
"IL",2008,106756,83963,"Kane"
"IL",2008,24750,22527,"Kankakee"
"IL",2008,24742,21380,"Kendall"
"IL",2008,14191,9419,"Knox"
"IL",2008,177242,118545,"Lake"
"IL",2008,27443,21872,"LaSalle"
"IL",2008,3016,3403,"Lawrence"
"IL",2008,7765,8258,"Lee"
"IL",2008,6189,9191,"Livingston"
"IL",2008,5250,7429,"Logan"
"IL",2008,25487,24948,"Macon"
"IL",2008,12090,9891,"Macoupin"
"IL",2008,68979,57177,"Madison"
"IL",2008,8345,8691,"Marion"
"IL",2008,3081,3145,"Marshall"
"IL",2008,3542,3141,"Mason"
"IL",2008,2693,4371,"Massac"
"IL",2008,6783,6055,"McDonough"
"IL",2008,72288,64845,"McHenry"
"IL",2008,37689,36767,"McLean"
"IL",2008,2706,3672,"Menard"
"IL",2008,4887,3833,"Mercer"
"IL",2008,7953,9881,"Monroe"
"IL",2008,6491,6150,"Montgomery"
"IL",2008,7467,7591,"Morgan"
"IL",2008,2668,3471,"Moultrie"
"IL",2008,11253,13144,"Ogle"
"IL",2008,45906,34579,"Peoria"
"IL",2008,4701,5086,"Perry"
"IL",2008,3859,4991,"Piatt"
"IL",2008,3024,4457,"Pike"
"IL",2008,845,1343,"Pope"
"IL",2008,1638,1593,"Pulaski"
"IL",2008,1900,1378,"Putnam"
"IL",2008,7395,7538,"Randolph"
"IL",2008,3181,4329,"Richland"
"IL",2008,42210,25364,"Rock Island"
"IL",2008,5083,6099,"Saline"
"IL",2008,51300,46945,"Sangamon"
"IL",2008,1900,1833,"Schuyler"
"IL",2008,1090,1455,"Scott"
"IL",2008,4245,6396,"Shelby"
"IL",2008,76160,47958,"St. Clair"
"IL",2008,1357,1513,"Stark"
"IL",2008,11349,9909,"Stephenson"
"IL",2008,29384,33247,"Tazewell"
"IL",2008,3918,5003,"Union"
"IL",2008,16246,16054,"Vermilion"
"IL",2008,2462,3254,"Wabash"
"IL",2008,4286,3637,"Warren"
"IL",2008,3342,4473,"Washington"
"IL",2008,2547,5390,"Wayne"
"IL",2008,3315,3987,"White"
"IL",2008,15607,10883,"Whiteside"
"IL",2008,160406,122597,"Will"
"IL",2008,12589,17039,"Williamson"
"IL",2008,70034,53886,"Winnebago"
"IL",2008,6999,12191,"Woodford"
"IN",2008,4928,8404,"Adams"
"IN",2008,71263,77793,"Allen"
"IN",2008,13567,17067,"Bartholomew"
"IN",2008,1563,2183,"Benton"
"IN",2008,2677,2690,"Blackford"
"IN",2008,9752,16622,"Boone"
"IN",2008,3854,4060,"Brown"
"IN",2008,3736,4858,"Carroll"
"IN",2008,7011,8346,"Cass"
"IN",2008,21953,25326,"Clark"
"IN",2008,4954,6267,"Clay"
"IN",2008,5307,6919,"Clinton"
"IN",2008,2286,2393,"Crawford"
"IN",2008,3370,7098,"Daviess"
"IN",2008,7123,14886,"Dearborn"
"IN",2008,3892,6449,"Decatur"
"IN",2008,7175,9780,"DeKalb"
"IN",2008,28384,20916,"Delaware"
"IN",2008,8748,9526,"Dubois"
"IN",2008,31398,39396,"Elkhart"
"IN",2008,4389,4917,"Fayette"
"IN",2008,16263,19957,"Floyd"
"IN",2008,3094,4158,"Fountain"
"IN",2008,3404,7018,"Franklin"
"IN",2008,3702,5147,"Fulton"
"IN",2008,6455,8449,"Gibson"
"IN",2008,11293,14734,"Grant"
"IN",2008,5709,7691,"Greene"
"IN",2008,49704,78401,"Hamilton"
"IN",2008,11874,22008,"Hancock"
"IN",2008,7288,10551,"Harrison"
"IN",2008,24548,39728,"Hendricks"
"IN",2008,10059,10896,"Henry"
"IN",2008,17871,20248,"Howard"
"IN",2008,5843,10291,"Huntington"
"IN",2008,7354,9726,"Jackson"
"IN",2008,5044,7669,"Jasper"
"IN",2008,3748,4401,"Jay"
"IN",2008,6255,7053,"Jefferson"
"IN",2008,5312,6261,"Jennings"
"IN",2008,21553,36487,"Johnson"
"IN",2008,7569,8639,"Knox"
"IN",2008,9236,20488,"Kosciusko"
"IN",2008,3663,5702,"LaGrange"
"IN",2008,139301,67742,"Lake"
"IN",2008,28258,17918,"LaPorte"
"IN",2008,7208,11018,"Lawrence"
"IN",2008,30152,26403,"Madison"
"IN",2008,241987,134313,"Marion"
"IN",2008,7889,10406,"Marshall"
"IN",2008,1706,3122,"Martin"
"IN",2008,5564,8312,"Miami"
"IN",2008,41450,21118,"Monroe"
"IN",2008,6013,9060,"Montgomery"
"IN",2008,10330,18129,"Morgan"
"IN",2008,2625,3301,"Newton"
"IN",2008,7064,9673,"Noble"
"IN",2008,1158,1713,"Ohio"
"IN",2008,3390,4536,"Orange"
"IN",2008,3570,4415,"Owen"
"IN",2008,2924,3909,"Parke"
"IN",2008,5141,3202,"Perry"
"IN",2008,2700,3221,"Pike"
"IN",2008,39178,33857,"Porter"
"IN",2008,5828,6804,"Posey"
"IN",2008,2466,3388,"Pulaski"
"IN",2008,6334,8086,"Putnam"
"IN",2008,4839,5788,"Randolph"
"IN",2008,4187,7794,"Ripley"
"IN",2008,3229,4271,"Rush"
"IN",2008,4271,4445,"Scott"
"IN",2008,6987,10333,"Shelby"
"IN",2008,5039,5001,"Spencer"
"IN",2008,68710,48510,"St. Joseph"
"IN",2008,4778,4473,"Starke"
"IN",2008,6284,7674,"Steuben"
"IN",2008,4284,4343,"Sullivan"
"IN",2008,1638,1940,"Switzerland"
"IN",2008,37781,29822,"Tippecanoe"
"IN",2008,3250,4452,"Tipton"
"IN",2008,1224,2061,"Union"
"IN",2008,39423,37512,"Vanderburgh"
"IN",2008,4003,3010,"Vermillion"
"IN",2008,25040,18121,"Vigo"
"IN",2008,5456,8238,"Wabash"
"IN",2008,1755,2166,"Warren"
"IN",2008,12329,16013,"Warrick"
"IN",2008,4562,6519,"Washington"
"IN",2008,13459,14558,"Wayne"
"IN",2008,4403,8504,"Wells"
"IN",2008,4839,5731,"White"
"IN",2008,5862,9124,"Whitley"
"KS",2008,2189,3552,"Allen"
"KS",2008,1175,2362,"Anderson"
"KS",2008,3241,3791,"Atchison"
"KS",2008,598,1833,"Barber"
"KS",2008,3027,7802,"Barton"
"KS",2008,2394,4240,"Bourbon"
"KS",2008,1317,2985,"Brown"
"KS",2008,9159,18155,"Butler"
"KS",2008,383,976,"Chase"
"KS",2008,401,1418,"Chautauqua"
"KS",2008,3594,5886,"Cherokee"
"KS",2008,323,1148,"Cheyenne"
"KS",2008,245,897,"Clark"
"KS",2008,1009,2998,"Clay"
"KS",2008,1233,3121,"Cloud"
"KS",2008,1121,3054,"Coffey"
"KS",2008,194,765,"Comanche"
"KS",2008,5012,8492,"Cowley"
"KS",2008,7957,7735,"Crawford"
"KS",2008,343,1189,"Decatur"
"KS",2008,2422,6081,"Dickinson"
"KS",2008,1115,2372,"Doniphan"
"KS",2008,34398,17929,"Douglas"
"KS",2008,333,995,"Edwards"
"KS",2008,363,1042,"Elk"
"KS",2008,4010,8207,"Ellis"
"KS",2008,851,2021,"Ellsworth"
"KS",2008,3275,6926,"Finney"
"KS",2008,2991,5730,"Ford"
"KS",2008,4433,7079,"Franklin"
"KS",2008,3491,4492,"Geary"
"KS",2008,261,1136,"Gove"
"KS",2008,325,1060,"Graham"
"KS",2008,635,1995,"Grant"
"KS",2008,436,1643,"Gray"
"KS",2008,151,591,"Greeley"
"KS",2008,622,1619,"Greenwood"
"KS",2008,233,844,"Hamilton"
"KS",2008,736,1999,"Harper"
"KS",2008,6318,9006,"Harvey"
"KS",2008,278,1277,"Haskell"
"KS",2008,211,865,"Hodgeman"
"KS",2008,2308,3811,"Jackson"
"KS",2008,3542,5220,"Jefferson"
"KS",2008,313,1231,"Jewell"
"KS",2008,127091,152627,"Johnson"
"KS",2008,309,1159,"Kearny"
"KS",2008,963,2603,"Kingman"
"KS",2008,200,912,"Kiowa"
"KS",2008,3839,5001,"Labette"
"KS",2008,193,814,"Lane"
"KS",2008,13255,16791,"Leavenworth"
"KS",2008,347,1204,"Lincoln"
"KS",2008,1425,3086,"Linn"
"KS",2008,225,1187,"Logan"
"KS",2008,5924,6698,"Lyon"
"KS",2008,1801,4159,"Marion"
"KS",2008,1784,3157,"Marshall"
"KS",2008,4218,8937,"McPherson"
"KS",2008,357,1540,"Meade"
"KS",2008,5742,9382,"Miami"
"KS",2008,701,2440,"Mitchell"
"KS",2008,4338,9309,"Montgomery"
"KS",2008,907,1875,"Morris"
"KS",2008,229,1153,"Morton"
"KS",2008,1432,3817,"Nemaha"
"KS",2008,2563,4473,"Neosho"
"KS",2008,289,1207,"Ness"
"KS",2008,497,1878,"Norton"
"KS",2008,2534,4820,"Osage"
"KS",2008,403,1490,"Osborne"
"KS",2008,704,2323,"Ottawa"
"KS",2008,882,1946,"Pawnee"
"KS",2008,525,2105,"Phillips"
"KS",2008,2599,6929,"Pottawatomie"
"KS",2008,1294,2822,"Pratt"
"KS",2008,273,1247,"Rawlins"
"KS",2008,9916,16112,"Reno"
"KS",2008,640,1978,"Republic"
"KS",2008,1163,2780,"Rice"
"KS",2008,10495,12111,"Riley"
"KS",2008,468,2068,"Rooks"
"KS",2008,504,1225,"Rush"
"KS",2008,736,2509,"Russell"
"KS",2008,8186,14165,"Saline"
"KS",2008,321,1823,"Scott"
"KS",2008,82337,106849,"Sedgwick"
"KS",2008,1493,3791,"Seward"
"KS",2008,41235,41476,"Shawnee"
"KS",2008,254,1108,"Sheridan"
"KS",2008,688,1959,"Sherman"
"KS",2008,446,1719,"Smith"
"KS",2008,542,1495,"Stafford"
"KS",2008,188,628,"Stanton"
"KS",2008,283,1815,"Stevens"
"KS",2008,3353,6737,"Sumner"
"KS",2008,787,2837,"Thomas"
"KS",2008,420,1225,"Trego"
"KS",2008,1036,2395,"Wabaunsee"
"KS",2008,96,690,"Wallace"
"KS",2008,659,2248,"Washington"
"KS",2008,163,840,"Wichita"
"KS",2008,1170,2850,"Wilson"
"KS",2008,512,1055,"Woodson"
"KS",2008,39865,16506,"Wyandotte"
"KY",2008,1668,5512,"Adair"
"KY",2008,2024,5258,"Allen"
"KY",2008,3462,6885,"Anderson"
"KY",2008,1427,2537,"Ballard"
"KY",2008,5434,11133,"Barren"
"KY",2008,2210,2234,"Bath"
"KY",2008,2782,6681,"Bell"
"KY",2008,16292,33812,"Boone"
"KY",2008,3385,4820,"Bourbon"
"KY",2008,8886,11430,"Boyd"
"KY",2008,4769,7701,"Boyle"
"KY",2008,1241,2066,"Bracken"
"KY",2008,2205,2671,"Breathitt"
"KY",2008,3110,5281,"Breckinridge"
"KY",2008,10177,20102,"Bullitt"
"KY",2008,1555,3696,"Butler"
"KY",2008,2212,3866,"Caldwell"
"KY",2008,6165,8991,"Calloway"
"KY",2008,15622,24046,"Campbell"
"KY",2008,879,1699,"Carlisle"
"KY",2008,1716,2032,"Carroll"
"KY",2008,4316,5252,"Carter"
"KY",2008,1219,4679,"Casey"
"KY",2008,8880,13699,"Christian"
"KY",2008,5749,9664,"Clark"
"KY",2008,1552,5710,"Clay"
"KY",2008,761,3366,"Clinton"
"KY",2008,1254,2604,"Crittenden"
"KY",2008,697,2056,"Cumberland"
"KY",2008,19282,23692,"Daviess"
"KY",2008,1652,3562,"Edmonson"
"KY",2008,1535,902,"Elliott"
"KY",2008,1555,3685,"Estill"
"KY",2008,66042,59884,"Fayette"
"KY",2008,2279,3432,"Fleming"
"KY",2008,7530,7741,"Floyd"
"KY",2008,11767,11911,"Franklin"
"KY",2008,1238,1530,"Fulton"
"KY",2008,1278,1840,"Gallatin"
"KY",2008,2012,5118,"Garrard"
"KY",2008,3112,5510,"Grant"
"KY",2008,5843,10056,"Graves"
"KY",2008,3154,6605,"Grayson"
"KY",2008,1204,3785,"Green"
"KY",2008,6621,8849,"Greenup"
"KY",2008,2135,1928,"Hancock"
"KY",2008,15650,23896,"Hardin"
"KY",2008,2586,7165,"Harlan"
"KY",2008,2916,4520,"Harrison"
"KY",2008,2290,4397,"Hart"
"KY",2008,10049,9523,"Henderson"
"KY",2008,2725,4081,"Henry"
"KY",2008,812,1406,"Hickman"
"KY",2008,7104,11916,"Hopkins"
"KY",2008,743,4407,"Jackson"
"KY",2008,196435,153957,"Jefferson"
"KY",2008,6236,13711,"Jessamine"
"KY",2008,2407,5948,"Johnson"
"KY",2008,26480,40714,"Kenton"
"KY",2008,2612,3070,"Knott"
"KY",2008,3074,8150,"Knox"
"KY",2008,1913,4153,"LaRue"
"KY",2008,4618,17660,"Laurel"
"KY",2008,2036,3503,"Lawrence"
"KY",2008,752,1978,"Lee"
"KY",2008,766,3574,"Leslie"
"KY",2008,2623,5367,"Letcher"
"KY",2008,1510,3213,"Lewis"
"KY",2008,2752,6273,"Lincoln"
"KY",2008,1622,2890,"Livingston"
"KY",2008,3811,6925,"Logan"
"KY",2008,1577,2220,"Lyon"
"KY",2008,12392,19694,"Madison"
"KY",2008,2105,2434,"Magoffin"
"KY",2008,3596,3842,"Marion"
"KY",2008,5683,9512,"Marshall"
"KY",2008,808,2824,"Martin"
"KY",2008,2891,4102,"Mason"
"KY",2008,11285,19043,"McCracken"
"KY",2008,1258,4078,"McCreary"
"KY",2008,1963,2386,"McLean"
"KY",2008,4343,6691,"Meade"
"KY",2008,1276,1155,"Menifee"
"KY",2008,3159,6781,"Mercer"
"KY",2008,1350,2734,"Metcalfe"
"KY",2008,1067,3537,"Monroe"
"KY",2008,4234,5947,"Montgomery"
"KY",2008,1879,2396,"Morgan"
"KY",2008,6221,6447,"Muhlenberg"
"KY",2008,7654,10139,"Nelson"
"KY",2008,1272,1634,"Nicholas"
"KY",2008,4059,5687,"Ohio"
"KY",2008,10000,18997,"Oldham"
"KY",2008,1694,2969,"Owen"
"KY",2008,381,1279,"Owsley"
"KY",2008,2027,3676,"Pendleton"
"KY",2008,3444,6762,"Perry"
"KY",2008,9525,12655,"Pike"
"KY",2008,2065,2837,"Powell"
"KY",2008,5590,19862,"Pulaski"
"KY",2008,451,533,"Robertson"
"KY",2008,1410,4757,"Rockcastle"
"KY",2008,4074,3907,"Rowan"
"KY",2008,1569,5779,"Russell"
"KY",2008,7712,11782,"Scott"
"KY",2008,6871,11451,"Shelby"
"KY",2008,2775,4437,"Simpson"
"KY",2008,2519,5378,"Spencer"
"KY",2008,3165,7568,"Taylor"
"KY",2008,1543,3336,"Todd"
"KY",2008,2246,4189,"Trigg"
"KY",2008,1484,2239,"Trimble"
"KY",2008,2804,3120,"Union"
"KY",2008,17669,25993,"Warren"
"KY",2008,1890,3305,"Washington"
"KY",2008,2201,4868,"Wayne"
"KY",2008,2390,3037,"Webster"
"KY",2008,3484,10015,"Whitley"
"KY",2008,1493,1408,"Wolfe"
"KY",2008,5027,7130,"Woodford"
"LA",2008,7028,19229,"Acadia"
"LA",2008,2891,6333,"Allen"
"LA",2008,14625,31239,"Ascension"
"LA",2008,4756,5981,"Assumption"
"LA",2008,6327,10236,"Avoyelles"
"LA",2008,3071,10718,"Beauregard"
"LA",2008,3589,3776,"Bienville"
"LA",2008,12703,32713,"Bossier"
"LA",2008,55536,52228,"Caddo"
"LA",2008,30244,50449,"Calcasieu"
"LA",2008,1118,3696,"Caldwell"
"LA",2008,613,3089,"Cameron"
"LA",2008,1659,3486,"Catahoula"
"LA",2008,3025,3750,"Claiborne"
"LA",2008,3766,5668,"Concordia"
"LA",2008,5242,6883,"DeSoto"
"LA",2008,99652,95390,"East Baton Rouge"
"LA",2008,2267,1254,"East Carroll"
"LA",2008,4383,5432,"East Feliciana"
"LA",2008,5853,9793,"Evangeline"
"LA",2008,2961,6278,"Franklin"
"LA",2008,1474,6907,"Grant"
"LA",2008,12492,20127,"Iberia"
"LA",2008,9023,7185,"Iberville"
"LA",2008,2456,5190,"Jackson"
"LA",2008,65096,113191,"Jefferson"
"LA",2008,3923,9278,"Jefferson Davis"
"LA",2008,32145,62055,"Lafayette"
"LA",2008,9662,27089,"Lafourche"
"LA",2008,860,5602,"LaSalle"
"LA",2008,8292,10680,"Lincoln"
"LA",2008,6681,43269,"Livingston"
"LA",2008,3100,2152,"Madison"
"LA",2008,5792,7258,"Morehouse"
"LA",2008,7801,9054,"Natchitoches"
"LA",2008,117102,28130,"Orleans"
"LA",2008,24813,41741,"Ouachita"
"LA",2008,3380,6894,"Plaquemines"
"LA",2008,5516,6702,"Pointe Coupee"
"LA",2008,20127,36611,"Rapides"
"LA",2008,2080,2484,"Red River"
"LA",2008,3311,5751,"Richland"
"LA",2008,2245,7226,"Sabine"
"LA",2008,3491,9643,"St. Bernard"
"LA",2008,8522,16457,"St. Charles"
"LA",2008,3567,2522,"St. Helena"
"LA",2008,6994,5432,"St. James"
"LA",2008,12424,8912,"St. John the Baptist"
"LA",2008,20268,21650,"St. Landry"
"LA",2008,9419,14443,"St. Martin"
"LA",2008,9345,13183,"St. Mary"
"LA",2008,24596,83078,"St. Tammany"
"LA",2008,16438,31434,"Tangipahoa"
"LA",2008,1646,1367,"Tensas"
"LA",2008,11581,28210,"Terrebonne"
"LA",2008,3103,7619,"Union"
"LA",2008,6266,18069,"Vermilion"
"LA",2008,3534,11946,"Vernon"
"LA",2008,6122,12215,"Washington"
"LA",2008,6610,11417,"Webster"
"LA",2008,5043,6654,"West Baton Rouge"
"LA",2008,878,4045,"West Carroll"
"LA",2008,2415,3150,"West Feliciana"
"LA",2008,2047,4632,"Winn"
"MA",2008,74264,55694,"Barnstable"
"MA",2008,49558,14876,"Berkshire"
"MA",2008,146861,90531,"Bristol"
"MA",2008,7913,2442,"Dukes"
"MA",2008,208976,137129,"Essex"
"MA",2008,27919,9545,"Franklin"
"MA",2008,121454,71350,"Hampden"
"MA",2008,56869,20618,"Hampshire"
"MA",2008,464484,245766,"Middlesex"
"MA",2008,4073,1863,"Nantucket"
"MA",2008,200675,136841,"Norfolk"
"MA",2008,131817,112904,"Plymouth"
"MA",2008,207128,57194,"Suffolk"
"MA",2008,202107,152101,"Worcester"
"MD",2008,10693,18405,"Allegany"
"MD",2008,125015,129682,"Anne Arundel"
"MD",2008,214151,158714,"Baltimore"
"MD",2008,214385,28681,"Baltimore City"
"MD",2008,20299,23095,"Calvert"
"MD",2008,4971,8015,"Caroline"
"MD",2008,28060,54503,"Carroll"
"MD",2008,17665,23855,"Cecil"
"MD",2008,43635,25732,"Charles"
"MD",2008,6912,8168,"Dorchester"
"MD",2008,54013,55170,"Frederick"
"MD",2008,3736,8903,"Garrett"
"MD",2008,48552,71751,"Harford"
"MD",2008,87120,55393,"Howard"
"MD",2008,4953,4905,"Kent"
"MD",2008,314444,118608,"Montgomery"
"MD",2008,332396,38833,"Prince George's"
"MD",2008,8575,15087,"Queen Anne's"
"MD",2008,4779,5037,"Somerset"
"MD",2008,19023,24705,"St. Mary's"
"MD",2008,9035,10995,"Talbot"
"MD",2008,26245,34169,"Washington"
"MD",2008,19436,21849,"Wicomico"
"MD",2008,11374,15607,"Worcester"
"ME",2008,31017,22671,"Androscoggin"
"ME",2008,19345,15898,"Aroostook"
"ME",2008,105218,56186,"Cumberland"
"ME",2008,10113,6627,"Franklin"
"ME",2008,18895,12686,"Hancock"
"ME",2008,37238,27482,"Kennebec"
"ME",2008,13728,8816,"Knox"
"ME",2008,11886,9287,"Lincoln"
"ME",2008,17940,12863,"Oxford"
"ME",2008,41614,37495,"Penobscot"
"ME",2008,4430,4785,"Piscataquis"
"ME",2008,12152,8721,"Sagadahoc"
"ME",2008,13335,11867,"Somerset"
"ME",2008,11967,9423,"Waldo"
"ME",2008,8246,8077,"Washington"
"ME",2008,64799,42389,"York"
"MI",2008,2896,3404,"Alcona"
"MI",2008,2472,2188,"Alger"
"MI",2008,24165,30061,"Allegan"
"MI",2008,7705,7125,"Alpena"
"MI",2008,6079,7506,"Antrim"
"MI",2008,4155,3807,"Arenac"
"MI",2008,1725,1846,"Baraga"
"MI",2008,13449,16431,"Barry"
"MI",2008,32589,23795,"Bay"
"MI",2008,5451,4687,"Benzie"
"MI",2008,40381,36130,"Berrien"
"MI",2008,8413,9534,"Branch"
"MI",2008,34561,28553,"Calhoun"
"MI",2008,12083,11114,"Cass"
"MI",2008,6817,7306,"Charlevoix"
"MI",2008,6720,6920,"Cheboygan"
"MI",2008,8184,8267,"Chippewa"
"MI",2008,7496,6793,"Clare"
"MI",2008,20005,19726,"Clinton"
"MI",2008,3441,3561,"Crawford"
"MI",2008,9974,8763,"Delta"
"MI",2008,5995,7049,"Dickinson"
"MI",2008,30742,25900,"Eaton"
"MI",2008,8515,9314,"Emmet"
"MI",2008,143927,72451,"Genesee"
"MI",2008,6590,6391,"Gladwin"
"MI",2008,4757,3330,"Gogebic"
"MI",2008,23258,24716,"Grand Traverse"
"MI",2008,9105,8322,"Gratiot"
"MI",2008,8765,11221,"Hillsdale"
"MI",2008,7476,8101,"Houghton"
"MI",2008,8367,8434,"Huron"
"MI",2008,93994,46483,"Ingham"
"MI",2008,12565,14156,"Ionia"
"MI",2008,7309,6583,"Iosco"
"MI",2008,3080,2947,"Iron"
"MI",2008,16679,11220,"Isabella"
"MI",2008,37480,35692,"Jackson"
"MI",2008,77051,51554,"Kalamazoo"
"MI",2008,3780,4527,"Kalkaska"
"MI",2008,149909,148336,"Kent"
"MI",2008,610,756,"Keweenaw"
"MI",2008,2919,2269,"Lake"
"MI",2008,21457,22831,"Lapeer"
"MI",2008,7355,6938,"Leelanau"
"MI",2008,24640,22225,"Lenawee"
"MI",2008,42349,55592,"Livingston"
"MI",2008,1191,1490,"Luce"
"MI",2008,3027,3268,"Mackinac"
"MI",2008,223784,187663,"Macomb"
"MI",2008,7235,5510,"Manistee"
"MI",2008,19635,12906,"Marquette"
"MI",2008,7817,7147,"Mason"
"MI",2008,9101,9238,"Mecosta"
"MI",2008,5981,4855,"Menominee"
"MI",2008,20701,22263,"Midland"
"MI",2008,2898,4469,"Missaukee"
"MI",2008,39180,35858,"Monroe"
"MI",2008,13208,13291,"Montcalm"
"MI",2008,2403,2841,"Montmorency"
"MI",2008,53821,29145,"Muskegon"
"MI",2008,10790,11862,"Newaygo"
"MI",2008,372566,276956,"Oakland"
"MI",2008,6405,5860,"Oceana"
"MI",2008,5391,5133,"Ogemaw"
"MI",2008,1966,1823,"Ontonagon"
"MI",2008,4855,5973,"Osceola"
"MI",2008,1887,2320,"Oscoda"
"MI",2008,5634,6752,"Otsego"
"MI",2008,50828,83330,"Ottawa"
"MI",2008,3722,3606,"Presque Isle"
"MI",2008,7082,6727,"Roscommon"
"MI",2008,60276,42225,"Saginaw"
"MI",2008,9047,10679,"Sanilac"
"MI",2008,2184,2058,"Schoolcraft"
"MI",2008,19397,16268,"Shiawassee"
"MI",2008,40677,38536,"St. Clair"
"MI",2008,12322,12886,"St. Joseph"
"MI",2008,13503,13740,"Tuscola"
"MI",2008,18588,15534,"Van Buren"
"MI",2008,130578,53946,"Washtenaw"
"MI",2008,660085,219582,"Wayne"
"MI",2008,7379,8044,"Wexford"
"MN",2008,4595,4589,"Aitkin"
"MN",2008,86976,91357,"Anoka"
"MN",2008,7687,8851,"Becker"
"MN",2008,12019,9762,"Beltrami"
"MN",2008,8454,10338,"Benton"
"MN",2008,1552,1362,"Big Stone"
"MN",2008,19325,14782,"Blue Earth"
"MN",2008,5809,7456,"Brown"
"MN",2008,11501,6549,"Carlton"
"MN",2008,20654,28156,"Carver"
"MN",2008,7276,8660,"Cass"
"MN",2008,3280,2907,"Chippewa"
"MN",2008,12783,15789,"Chisago"
"MN",2008,16666,11978,"Clay"
"MN",2008,1877,2291,"Clearwater"
"MN",2008,2019,1240,"Cook"
"MN",2008,2759,3157,"Cottonwood"
"MN",2008,15859,18567,"Crow Wing"
"MN",2008,116778,104364,"Dakota"
"MN",2008,4463,5468,"Dodge"
"MN",2008,9256,11241,"Douglas"
"MN",2008,3736,4196,"Faribault"
"MN",2008,5921,4993,"Fillmore"
"MN",2008,9915,6955,"Freeborn"
"MN",2008,12420,12775,"Goodhue"
"MN",2008,1850,1646,"Grant"
"MN",2008,420958,231054,"Hennepin"
"MN",2008,5906,4743,"Houston"
"MN",2008,4872,6558,"Hubbard"
"MN",2008,8248,11324,"Isanti"
"MN",2008,13460,10309,"Itasca"
"MN",2008,2618,2858,"Jackson"
"MN",2008,3743,4479,"Kanabec"
"MN",2008,10125,11319,"Kandiyohi"
"MN",2008,1492,1016,"Kittson"
"MN",2008,3649,2962,"Koochiching"
"MN",2008,2160,1912,"Lac Qui Parle"
"MN",2008,4174,2636,"Lake"
"MN",2008,971,1278,"Lake of the Woods"
"MN",2008,6994,7636,"Le Sueur"
"MN",2008,1517,1491,"Lincoln"
"MN",2008,6110,6315,"Lyon"
"MN",2008,1436,843,"Mahnomen"
"MN",2008,2311,2285,"Marshall"
"MN",2008,4413,6053,"Martin"
"MN",2008,7505,10993,"McLeod"
"MN",2008,5380,6737,"Meeker"
"MN",2008,6072,7049,"Mille Lacs"
"MN",2008,6547,9735,"Morrison"
"MN",2008,11605,7075,"Mower"
"MN",2008,2345,2320,"Murray"
"MN",2008,9887,7968,"Nicollet"
"MN",2008,4244,4368,"Nobles"
"MN",2008,2129,1204,"Norman"
"MN",2008,38711,36202,"Olmsted"
"MN",2008,13856,18077,"Otter Tail"
"MN",2008,3394,3248,"Pennington"
"MN",2008,7084,6862,"Pine"
"MN",2008,2023,2652,"Pipestone"
"MN",2008,7850,7148,"Polk"
"MN",2008,3317,3069,"Pope"
"MN",2008,182974,88942,"Ramsey"
"MN",2008,1120,983,"Red Lake"
"MN",2008,3250,4308,"Redwood"
"MN",2008,3904,3956,"Renville"
"MN",2008,17381,13723,"Rice"
"MN",2008,2079,2775,"Rock"
"MN",2008,3097,4438,"Roseau"
"MN",2008,29208,36724,"Scott"
"MN",2008,17957,26140,"Sherburne"
"MN",2008,2998,4492,"Sibley"
"MN",2008,77351,38742,"St. Louis"
"MN",2008,35690,41194,"Stearns"
"MN",2008,9016,10068,"Steele"
"MN",2008,2781,2710,"Stevens"
"MN",2008,2907,2184,"Swift"
"MN",2008,5277,6637,"Todd"
"MN",2008,1043,933,"Traverse"
"MN",2008,5646,5935,"Wabasha"
"MN",2008,2882,4128,"Wadena"
"MN",2008,4401,5211,"Waseca"
"MN",2008,70277,64334,"Washington"
"MN",2008,2562,2526,"Watonwan"
"MN",2008,1550,1786,"Wilkin"
"MN",2008,16308,10975,"Winona"
"MN",2008,26343,37779,"Wright"
"MN",2008,2816,2579,"Yellow Medicine"
"MO",2008,5735,5891,"Adair"
"MO",2008,3345,5279,"Andrew"
"MO",2008,1000,1936,"Atchison"
"MO",2008,4434,6167,"Audrain"
"MO",2008,4630,9758,"Barry"
"MO",2008,1455,4414,"Barton"
"MO",2008,3271,4833,"Bates"
"MO",2008,3629,5759,"Benton"
"MO",2008,1690,3972,"Bollinger"
"MO",2008,47062,36849,"Boone"
"MO",2008,19164,19110,"Buchanan"
"MO",2008,5316,11805,"Butler"
"MO",2008,1814,2654,"Caldwell"
"MO",2008,7580,11389,"Callaway"
"MO",2008,7773,14074,"Camden"
"MO",2008,12208,24768,"Cape Girardeau"
"MO",2008,1535,2955,"Carroll"
"MO",2008,984,1840,"Carter"
