"State","County","dem.Count12","gop.Count12"
"NE","Buffalo",5266,13378
"NE","Burt",1280,2016
"NE","Butler",1028,2729
"NE","Cass",4298,7453
"NE","Cedar",952,3231
"NE","Chase",252,1573
"NE","Cherry",436,2557
"NE","Cheyenne",983,3134
"NE","Clay",662,2213
"NE","Colfax",959,2045
"NE","Cuming",1015,2858
"NE","Custer",1066,4251
"NE","Dakota",2831,3048
"NE","Dawes",1102,2435
"NE","Dawson",2157,5370
"NE","Deuel",215,763
"NE","Dixon",870,1745
"NE","Dodge",5588,8937
"NE","Douglas",99261,108319
"NE","Dundy",176,791
"NE","Fillmore",794,1972
"NE","Franklin",381,1110
"NE","Frontier",381,1005
"NE","Furnas",422,1767
"NE","Gage",3870,5470
"NE","Garden",242,829
"NE","Garfield",147,762
"NE","Gosper",230,732
"NE","Grant",30,322
"NE","Greeley",340,820
"NE","Hall",6971,12412
"NE","Hamilton",1136,3582
"NE","Harlan",311,1248
"NE","Hayes",50,473
"NE","Hitchcock",310,1386
"NE","Holt",862,3789
"NE","Hooker",59,330
"NE","Howard",914,1890
"NE","Jefferson",1185,2156
"NE","Johnson",790,1223
"NE","Kearney",761,2341
"NE","Keith",920,3036
"NE","Keya Paha",80,392
"NE","Kimball",391,1222
"NE","Knox",1055,2878
"NE","Lancaster",59970,61177
"NE","Lincoln",4350,10545
"NE","Logan",68,356
"NE","Loup",62,290
"NE","McPherson",41,237
"NE","Madison",3368,9874
"NE","Merrick",921,2477
"NE","Morrill",450,1658
"NE","Nance",477,1098
"NE","Nemaha",1089,1979
"NE","Nuckolls",567,1563
"NE","Otoe",2542,4226
"NE","Pawnee",396,897
"NE","Perkins",237,1133
"NE","Phelps",875,3372
"NE","Pierce",637,2707
"NE","Platte",3095,9963
"NE","Polk",527,1886
"NE","Red Willow",940,3855
"NE","Richardson",1180,2407
"NE","Rock",103,669
"NE","Saline",2232,2518
"NE","Sarpy",24709,40318
"NE","Saunders",3279,6725
"NE","Scotts Bluff",4193,9427
"NE","Seward",2362,4947
"NE","Sheridan",389,2010
"NE","Sherman",549,919
"NE","Sioux",101,623
"NE","Stanton",607,1945
"NE","Thayer",724,1853
"NE","Thomas",42,360
"NE","Thurston",1153,823
"NE","Valley",494,1643
"NE","Washington",3103,6857
"NE","Wayne",1074,2493
"NE","Webster",440,1255
"NE","Wheeler",93,345
"NE","York",1352,4814
"NH","Acworth",316,212
"NH","Albany",235,157
"NH","Alexandria",472,432
"NH","Allenstown",1149,981
"NH","Alstead",634,383
"NH","Alton",1207,2147
"NH","Amherst",3501,3906
"NH","Andover",777,571
"NH","Antrim",810,655
"NH","Ashland",587,522
"NH","Atkinson",1630,2691
"NH","Auburn",1219,1996
"NH","Barnstead",1125,1254
"NH","Barrington",2577,2271
"NH","Bartlett",1039,774
"NH","Bath",264,272
"NH","Bedford",4713,7990
"NH","Belmont",1782,1816
"NH","Bennington",395,363
"NH","Benton",79,96
"NH","Berlin",2863,1248
"NH","Bethlehem",862,534
"NH","Boscawen",1000,766
"NH","Bow",2509,2352
"NH","Bradford",503,456
"NH","Brentwood",1093,1301
"NH","Bridgewater",343,352
"NH","Bristol",779,821
"NH","Brookfield",171,251
"NH","Brookline",1278,1623
"NH","Campton",1050,765
"NH","Canaan",1089,709
"NH","Candia",937,1528
"NH","Canterbury",905,629
"NH","Carroll",274,226
"NH","Center Harbor",308,406
"NH","Charlestown",1365,856
"NH","Chatham",105,110
"NH","Chester",1082,1622
"NH","Chesterfield",1251,911
"NH","Chichester",731,784
"NH","Claremont",3352,2147
"NH","Clarksville",72,83
"NH","Colebrook",472,506
"NH","Columbia",155,183
"NH","Concord",14097,7252
"NH","Conway",2982,2144
"NH","Cornish",635,395
"NH","Croydon",196,233
"NH","Dalton",241,240
"NH","Danbury",307,313
"NH","Danville",983,1356
"NH","Deerfield",1133,1485
"NH","Deering",508,505
"NH","Derry",7573,8309
"NH","Dixville",5,5
"NH","Dorchester",92,97
"NH","Dover",9724,6162
"NH","Dublin",671,375
"NH","Dummer",84,79
"NH","Dunbarton",794,958
"NH","Durham",5074,2217
"NH","East Kingston",592,916
"NH","Easton",122,63
"NH","Eaton",163,119
"NH","Effingham",380,393
"NH","Ellsworth",32,19
"NH","Enfield",1542,843
"NH","Epping",1793,1697
"NH","Epsom",1195,1333
"NH","Errol",81,96
"NH","Exeter",5194,3614
"NH","Farmington",1545,1429
"NH","Fitzwilliam",753,550
"NH","Francestown",538,449
"NH","Franconia",479,276
"NH","Franklin",2059,1570
"NH","Freedom",438,478
"NH","Fremont",1039,1380
"NH","Gilford",2133,2448
"NH","Gilmanton",1013,1151
"NH","Gilsum",231,192
"NH","Goffstown",4231,4856
"NH","Gorham",1020,524
"NH","Goshen",227,202
"NH","Grafton",339,315
"NH","Grantham",1144,831
"NH","Greenfield",461,394
"NH","Greenland",1355,1159
"NH","Greenville",509,424
"NH","Groton",139,155
"NH","Hampstead",2012,3217
"NH","Hampton",4843,4742
"NH","Hampton Falls",548,917
"NH","Hancock",738,465
"NH","Hanover",5469,1727
"NH","Harrisville",478,208
"NH","Harts Location",23,9
"NH","Haverhill",974,975
"NH","Hebron",171,222
"NH","Henniker",1515,1009
"NH","Hill",286,267
"NH","Hillsborough",1490,1213
"NH","Hinsdale",1227,504
"NH","Holderness",755,547
"NH","Hollis",2289,2785
"NH","Hooksett",3319,3968
"NH","Hopkinton",2264,1471
"NH","Hudson",5451,5174
"NH","Jackson",423,259
"NH","Jaffrey",1538,1235
"NH","Jefferson",274,311
"NH","Keene",8667,3592
"NH","Kensington",587,739
"NH","Kingston",1518,1854
"NH","Laconia",3932,3856
"NH","Lancaster",864,742
"NH","Landaff",133,109
"NH","Langdon",223,164
"NH","Lebanon",4772,2060
"NH","Lee",1621,921
"NH","Lempster",294,316
"NH","Lincoln",446,337
"NH","Lisbon",386,322
"NH","Litchfield",1956,2703
"NH","Littleton",1566,1293
"NH","Londonderry",5660,7295
"NH","Loudon",1414,1546
"NH","Lyman",161,140
"NH","Lyme",932,274
"NH","Lyndeborough",535,480
"NH","Madbury",673,466
"NH","Madison",793,596
"NH","Manchester",25676,20809
"NH","Marlborough",801,348
"NH","Marlow",262,154
"NH","Mason",331,476
"NH","Meredith",1853,2088
"NH","Merrimack",6797,7678
"NH","Middleton",416,439
"NH","Milan",435,283
"NH","Milford",3940,3773
"NH","Millsfield",5,16
"NH","Milton",1104,1124
"NH","Monroe",216,267
"NH","Mont Vernon",691,775
"NH","Moultonborough",1204,1822
"NH","Nashua",23213,17506
"NH","Nelson",295,150
"NH","New Boston",1399,1736
"NH","Newbury",664,680
"NH","New Castle",396,419
"NH","New Durham",699,889
"NH","Newfields",564,521
"NH","New Hampton",646,636
"NH","Newington",262,298
"NH","New Ipswich",819,1688
"NH","New London",1737,1384
"NH","Newmarket",3230,1893
"NH","Newport",1448,1310
"NH","Newton",1104,1395
"NH","Northfield",1242,1013
"NH","North Hampton",1462,1558
"NH","Northumberland",621,366
"NH","Northwood",1198,1189
"NH","Nottingham",1364,1379
"NH","Orange",107,72
"NH","Orford",455,239
"NH","Ossipee",961,1142
"NH","Pelham",2870,4184
"NH","Pembroke",2102,1729
"NH","Peterborough",2479,1309
"NH","Piermont",255,161
"NH","Pittsburg",180,317
"NH","Pittsfield",959,936
"NH","Plainfield",976,457
"NH","Plaistow",1709,2387
"NH","Plymouth",2313,1111
"NH","Portsmouth",8828,4088
"NH","Randolph",172,77
"NH","Raymond",2289,2632
"NH","Richmond",330,325
"NH","Rindge",1410,1716
"NH","Rochester",7493,6816
"NH","Rollinsford",837,680
"NH","Roxbury",110,41
"NH","Rumney",411,438
"NH","Rye",1930,1873
"NH","Salem",6026,8285
"NH","Salisbury",400,387
"NH","Sanbornton",888,913
"NH","Sandown",1298,1922
"NH","Sandwich",609,403
"NH","Seabrook",2030,2211
"NH","Sharon",162,91
"NH","Shelburne",139,118
"NH","Somersworth",3028,2151
"NH","South Hampton",240,322
"NH","Springfield",365,398
"NH","Stark",164,133
"NH","Stewartstown",161,193
"NH","Stoddard",403,337
"NH","Strafford",1235,1214
"NH","Stratford",167,105
"NH","Stratham",2411,2395
"NH","Sugar Hill",248,153
"NH","Sullivan",221,148
"NH","Sunapee",916,1075
"NH","Surry",270,219
"NH","Sutton",654,545
"NH","Swanzey",2133,1497
"NH","Tamworth",843,718
"NH","Temple",435,413
"NH","Thornton",743,611
"NH","Tilton",997,853
"NH","Troy",553,413
"NH","Tuftonboro",671,984
"NH","Unity",424,359
"NH","Wakefield",1083,1448
"NH","Walpole",1284,793
"NH","Warner",938,694
"NH","Warren",233,206
"NH","Washington",285,314
"NH","Waterville",136,105
"NH","Weare",2105,2592
"NH","Webster",623,496
"NH","Wentworth",218,260
"NH","Wentworth's Location",9,13
"NH","Westmoreland",676,411
"NH","Whitefield",633,478
"NH","Wilmot",492,361
"NH","Wilton",1137,1022
"NH","Winchester",1131,633
"NH","Windham",2964,5224
"NH","Windsor",42,66
"NH","Wolfeboro",1854,2400
"NH","Woodstock",456,307
"NJ","Atlantic",59509,41918
"NJ","Bergen",193470,155267
"NJ","Burlington",115951,79110
"NJ","Camden",137795,63329
"NJ","Cape May",21275,25488
"NJ","Cumberland",30172,18767
"NJ","Essex",217950,61595
"NJ","Gloucester",72960,58915
"NJ","Hudson",136239,38082
"NJ","Hunterdon",25148,36979
"NJ","Mercer",94300,43155
"NJ","Middlesex",179515,102472
"NJ","Monmouth",125471,140376
"NJ","Morris",90313,114265
"NJ","Ocean",96500,138594
"NJ","Passaic",104057,59181
"NJ","Salem",14456,14214
"NJ","Somerset",70168,63159
"NJ","Sussex",23406,37215
"NJ","Union",134220,66457
"NJ","Warren",17869,24695
"NM","Bernalillo",147183,104242
"NM","Catron",557,1474
"NM","Chaves",6621,13271
"NM","Cibola",4907,2966
"NM","Colfax",2879,2763
"NM","Curry",3956,9150
"NM","DeBaca",287,586
"NM","Dona Ana",36778,26988
"NM","Eddy",6110,12546
"NM","Grant",7009,5286
"NM","Guadalupe",1388,518
"NM","Harding",260,326
"NM","Hidalgo",994,895
"NM","Lea",4068,12480
"NM","Lincoln",2931,5940
"NM","Los Alamos",5191,4796
"NM","Luna",3573,3654
"NM","McKinley",15363,5420
"NM","Mora",1952,591
"NM","Otero",6715,12219
"NM","Quay",1382,2194
"NM","Rio Arriba",11389,3373
"NM","Roosevelt",1719,4032
"NM","Sandoval",26831,24124
"NM","San Juan",15688,28779
"NM","San Miguel",8754,2281
"NM","Santa Fe",49668,15145
"NM","Sierra",1963,2928
"NM","Socorro",3983,2698
"NM","Taos",11855,2710
"NM","Torrance",2414,3521
"NM","Union",471,1231
"NM","Valencia",13473,12788
"NV","Carson City",10290,12394
"NV","Churchill",2961,7061
"NV","Clark",387978,288223
"NV","Douglas",9288,16264
"NV","Elko",3510,12013
"NV","Esmeralda",92,317
"NV","Eureka",107,663
"NV","Humboldt",1737,3810
"NV","Lander",534,1580
"NV","Lincoln",400,1691
"NV","Lyon",7380,13520
"NV","Mineral",863,1080
"NV","Nye",6320,10566
"NV","Pershing",632,1167
"NV","Storey",920,1321
"NV","Washoe",94806,88151
"NV","White Pine",983,2601
"NY","Albany",80891,42029
"NY","Allegany",5658,9609
"NY","Bronx",288378,26304
"NY","Brooklyn",503291,108630
"NY","Broome",38315,34878
"NY","Cattaraugus",11695,15406
"NY","Cayuga",14162,11355
"NY","Chautauqua",21815,25795
"NY","Chemung",15285,16207
"NY","Chenango",8340,8933
"NY","Clinton",17123,10054
"NY","Columbia",14244,11194
"NY","Cortland",9445,7886
"NY","Delaware",7469,9085
"NY","Dutchess",59885,52320
"NY","Erie",220184,159678
"NY","Essex",8835,6495
"NY","Franklin",9065,5248
"NY","Fulton",7916,9811
"NY","Genesee",8886,13701
"NY","Greene",7911,9935
"NY","Hamilton",955,1652
"NY","Herkimer",10433,12389
"NY","Jefferson",15345,16279
"NY","Lewis",4263,5083
"NY","Livingston",10889,13210
"NY","Madison",12698,12611
"NY","Manhattan",417861,72300
"NY","Monroe",178491,124769
"NY","Montgomery",7881,8622
"NY","Nassau",243649,212882
"NY","Niagara",40862,40397
"NY","Oneida",37388,41639
"NY","Onondaga",112664,72807
"NY","Ontario",21285,21998
"NY","Orange",67709,60984
"NY","Orleans",5411,8076
"NY","Oswego",21733,18503
"NY","Otsego",10975,10527
"NY","Putnam",17851,22436
"NY","Queens",399970,103193
"NY","Rensselaer",34713,27240
"NY","Rockland",60446,52936
"NY","Saint Lawrence",19574,13914
"NY","Saratoga",48876,46829
"NY","Schenectady",33777,24608
"NY","Schoharie",4862,6849
"NY","Schuyler",3354,3942
"NY","Seneca",6526,5405
"NY","Staten Island",67524,66420
"NY","Steuben",14586,20425
"NY","Suffolk",274830,259348
"NY","Sullivan",13781,11148
"NY","Tioga",8263,11278
"NY","Tompkins",24447,10202
"NY","Ulster",43164,27340
"NY","Warren",13112,12571
"NY","Washington",10596,10254
"NY","Wayne",15136,18315
"NY","Westchester",171908,108707
"NY","Wyoming",5224,9726
"NY","Yates",4021,4270
"OH","Adams",3857,6691
"OH","Allen",16869,28802
"OH","Ashland",8083,15225
"OH","Ashtabula",22964,17890
"OH","Athens",17268,8118
"OH","Auglaize",5643,16802
"OH","Belmont",13826,16418
"OH","Brown",6923,11671
"OH","Butler",59282,102226
"OH","Carroll",5396,7177
"OH","Champaign",7826,11852
"OH","Clark",30022,31116
"OH","Clermont",29334,62527
"OH","Clinton",5534,11740
"OH","Columbiana",19351,24778
"OH","Coshocton",6841,8312
"OH","Crawford",7207,11561
"OH","Cuyahoga",420953,184475
"OH","Darke",6610,17745
"OH","Defiance",7438,9935
"OH","Delaware",36131,58980
"OH","Erie",20969,16655
"OH","Fairfield",28831,40134
"OH","Fayette",4075,6456
"OH","Franklin",325654,207941
"OH","Fulton",8790,11521
"OH","Gallia",3418,5912
"OH","Geauga",19295,30104
"OH","Greene",31028,48683
"OH","Guernsey",7226,8811
"OH","Hamilton",208508,188653
"OH","Hancock",12192,22077
"OH","Hardin",4487,7337
"OH","Harrison",2895,3936
"OH","Henry",5513,8111
"OH","Highland",5772,11032
"OH","Hocking",6010,6150
"OH","Holmes",2568,8563
"OH","Huron",10673,12821
"OH","Jackson",4965,7651
"OH","Jefferson",14960,16729
"OH","Knox",10154,16873
"OH","Lake",55219,57150
"OH","Lawrence",10454,14371
"OH","Licking",32264,43604
"OH","Logan",6789,13323
"OH","Lorain",78112,58095
"OH","Lucas",129229,68100
"OH","Madison",6700,10215
"OH","Mahoning",74298,41702
"OH","Marion",11933,13938
"OH","Medina",37841,49464
"OH","Meigs",3911,5782
"OH","Mercer",4609,16207
"OH","Miami",15731,33650
"OH","Monroe",3007,3540
"OH","Montgomery",128983,121188
"OH","Morgan",2772,3136
"OH","Morrow",5780,9662
"OH","Muskingum",16327,18826
"OH","Noble",2082,3498
"OH","Ottawa",11214,10323
"OH","Paulding",3435,5248
"OH","Perry",6857,7498
"OH","Pickaway",9335,13713
"OH","Pike",5490,5535
"OH","Portage",38082,34465
"OH","Preble",6005,13202
"OH","Putnam",4238,13563
"OH","Richland",21785,33057
"OH","Ross",13895,14582
"OH","Sandusky",14035,13491
"OH","Scioto",14432,15023
"OH","Seneca",10962,13025
"OH","Shelby",6065,16700
"OH","Stark",86314,86958
"OH","Summit",147146,108700
"OH","Trumbull",59446,37545
"OH","Tuscarawas",17516,21420
"OH","Union",8546,15947
"OH","Van Wert",3923,9433
"OH","Vinton",2382,2798
"OH","Warren",31907,74626
"OH","Washington",11333,16921
"OH","Wayne",18932,29450
"OH","Williams",7045,9863
"OH","Wood",31596,28997
"OH","Wyandot",3962,6054
"OK","Adair",2110,4362
"OK","Alfalfa",278,1539
"OK","Atoka",1241,3534
"OK","Beaver",243,2057
"OK","Beckham",1413,5496
"OK","Blaine",991,2824
"OK","Bryan",3533,9188
"OK","Caddo",3151,5660
"OK","Canadian",10533,35615
"OK","Carter",4907,12213
"OK","Cherokee",6137,8151
"OK","Choctaw",1494,3572
"OK","Cimarron",115,1082
"OK","Cleveland",34701,59019
"OK","Coal",648,1709
"OK","Comanche",12517,17657
"OK","Cotton",657,1796
"OK","Craig",1746,3552
"OK","Creek",7114,18964
"OK","Custer",2358,7442
"OK","Delaware",4176,10056
"OK","Dewey",301,1769
"OK","Ellis",226,1575
"OK","Garfield",4732,15176
"OK","Garvin",2556,6922
"OK","Grady",4780,14818
"OK","Grant",393,1674
"OK","Greer",488,1344
"OK","Harmon",264,659
"OK","Harper",173,1261
"OK","Haskell",1175,3069
"OK","Hughes",1370,2836
"OK","Jackson",1953,5962
"OK","Jefferson",602,1632
"OK","Johnston",1134,2644
"OK","Kay",4624,11498
"OK","Kingfisher",844,4510
"OK","Kiowa",1101,2309
"OK","Latimer",1169,2620
"OK","LeFlore",4658,11172
"OK","Lincoln",3265,9542
"OK","Logan",4686,12297
"OK","Love",1034,2436
"OK","McClain",3191,11108
"OK","McCurtain",2440,7633
"OK","McIntosh",2767,4498
"OK","Major",446,2700
"OK","Marshall",1396,3744
"OK","Mayes",4822,9634
"OK","Murray",1540,3606
"OK","Muskogee",9943,13392
"OK","Noble",1142,3484
"OK","Nowata",1244,2832
"OK","Okfuskee",1251,2328
"OK","Oklahoma",106812,149525
"OK","Okmulgee",5416,7712
"OK","Osage",6695,11218
"OK","Ottawa",3508,6465
"OK","Pawnee",1813,4228
"OK","Payne",9193,16467
"OK","Pittsburg",4813,10785
"OK","Pontotoc",3934,8921
"OK","Pottawatomie",7182,16240
"OK","Pushmataha",1043,3087
"OK","Roger Mills",272,1402
"OK","Rogers",9146,27531
"OK","Seminole",2597,4852
"OK","Sequoyah",4193,9573
"OK","Stephens",3939,12907
"OK","Texas",854,4908
"OK","Tillman",906,1813
"OK","Tulsa",82633,144908
"OK","Wagoner",7773,20848
"OK","Washington",5532,15667
"OK","Washita",821,3482
"OK","Woods",670,2725
"OK","Woodward",1129,5936
"OR","Baker",2364,5692
"OR","Benton",27662,14922
"OR","Clackamas",94013,87551
"OR","Clatsop",9616,7101
"OR","Columbia",11843,10645
"OR","Coos",12628,14398
"OR","Crook",3081,6769
"OR","Curry",4611,6577
"OR","Deschutes",34985,40670
"OR","Douglas",17032,30588
"OR","Gilliam",371,637
"OR","Grant",834,2848
"OR","Harney",829,2599
"OR","Hood River",5977,3400
"OR","Jackson",42341,46974
"OR","Jefferson",3238,4576
"OR","Josephine",14929,23636
"OR","Klamath",8140,18654
"OR","Lake",769,2801
"OR","Lane",99891,60979
"OR","Lincoln",13277,8623
"OR","Linn",19893,28482
"OR","Malheur",2701,6751
"OR","Marion",54337,58435
"OR","Morrow",1189,2524
"OR","Multnomah",261222,71947
"OR","Polk",15761,17377
"OR","Sherman",317,677
"OR","Tillamook",6249,5670
"OR","Umatilla",8499,15425
"OR","Union",3943,7608
"OR","Wallowa",1252,2796
"OR","Wasco",5066,5152
"OR","Washington",124431,86551
"OR","Wheeler",262,542
"OR","Yamhill",18906,21711
"PA","Adams",14893,26490
"PA","Allegheny",348151,259304
"PA","Armstrong",8694,19231
"PA","Beaver",36833,42118
"PA","Bedford",4730,16509
"PA","Berks",79895,80857
"PA","Blair",15516,31500
"PA","Bradford",8291,13827
"PA","Bucks",159598,155876
"PA","Butler",28385,59416
"PA","Cambria",23181,33464
"PA","Cameron",677,1264
"PA","Carbon",11040,12710
"PA","Centre",33677,33697
"PA","Chester",122232,123280
"PA","Clarion",4731,10228
"PA","Clearfield",11093,20303
"PA","Clinton",5503,6941
"PA","Columbia",10424,13445
"PA","Crawford",13024,19497
"PA","Cumberland",43983,64365
"PA","Dauphin",64209,56838
"PA","Delaware",164805,105270
"PA","Elk",5144,7099
"PA","Erie",65136,46102
"PA","Fayette",21841,25845
"PA","Forest",894,1381
"PA","Franklin",18910,43072
"PA","Fulton",1297,4780
"PA","Greene",5564,7985
"PA","Huntingdon",5383,11953
"PA","Indiana",14403,21187
"PA","Jefferson",4535,12288
"PA","Juniata",2533,6821
"PA","Lackawanna",61309,34730
"PA","Lancaster",87108,129364
"PA","Lawrence",17427,20915
"PA","Lebanon",18975,34010
"PA","Lehigh",77029,66091
"PA","Luzerne",63974,57969
"PA","Lycoming",15104,30490
"PA","McKean",5260,9494
"PA","Mercer",23082,24304
"PA","Mifflin",4259,11893
"PA","Monroe",33431,25100
"PA","Montgomery",227561,169903
"PA","Montour",3026,4636
"PA","Northampton",65014,59242
"PA","Northumberland",12392,18516
"PA","Perry",5430,12511
"PA","Philadelphia",557024,91840
"PA","Pike",10170,12713
"PA","Potter",1892,5199
"PA","Schuylkill",24453,32156
"PA","Snyder",4672,10050
"PA","Somerset",9420,23935
"PA","Sullivan",1028,1859
"PA","Susquehanna",6891,10735
"PA","Tioga",5053,10599
"PA","Union",6063,9863
"PA","Venango",7469,12928
"PA","Warren",6768,9415
"PA","Washington",38503,50455
"PA","Wayne",8138,12531
"PA","Westmoreland",63380,103429
"PA","Wyoming",4812,6189
"PA","York",72126,111576
"RI","Barrington",5546,3825
"RI","Bristol",6341,3704
"RI","Burrillville",3660,3039
"RI","Central Falls",3390,509
"RI","Charlestown",2433,1613
"RI","Coventry",9091,6956
"RI","Cranston",21324,12978
"RI","Cumberland",9277,7096
"RI","East Greenwich",3645,3524
"RI","East Providence",14050,5740
"RI","Exeter",1672,1472
"RI","Foster",1279,1088
"RI","Glocester",2523,2405
"RI","Hopkinton",2044,1521
"RI","Jamestown",1985,1209
"RI","Johnston",7493,5407
"RI","Lincoln",5754,4608
"RI","Little Compton",1211,904
"RI","Middletown",4282,2770
"RI","Narragansett",4229,3193
"RI","Newport",6145,2942
"RI","New Shoreham",664,276
"RI","North Kingstown",7828,6445
"RI","North Providence",9592,5386
"RI","North Smithfield",3046,2847
"RI","Pawtucket",18042,5219
"RI","Portsmouth",5009,4159
"RI","Providence",41588,6877
"RI","Richmond",1925,1503
"RI","Scituate",2454,2826
"RI","Smithfield",4875,4359
"RI","South Kingstown",8572,4705
"RI","Tiverton",4875,4359
"RI","Warren",3056,1687
"RI","Warwick",24403,15001
"RI","Westerly",5537,3938
"RI","West Greenwich",1202,1192
"RI","West Warwick",6625,4113
"RI","Woonsocket",7675,3960
"SC","Abbeville",4507,5923
"SC","Aiken",23953,41157
"SC","Allendale",3335,894
"SC","Anderson",22315,48493
"SC","Bamberg",4600,2190
"SC","Barnwell",5182,4655
"SC","Beaufort",29775,42580
"SC","Berkeley",24239,35764
"SC","Calhoun",4043,3705
"SC","Charleston",81027,77248
"SC","Cherokee",7219,13306
"SC","Chester",7839,6336
"SC","Chesterfield",7942,8488
"SC","Clarendon",8967,6890
"SC","Colleton",8470,8439
"SC","Darlington",15452,14429
"SC","Dillon",7623,5477
"SC","Dorchester",23390,32469
"SC","Edgefield",4965,6511
"SC","Fairfield",7743,3996
"SC","Florence",28508,28825
"SC","Georgetown",14119,16476
"SC","Greenville",67378,120514
"SC","Greenwood",11884,16290
"SC","Hampton",5814,3310
"SC","Horry",36620,66653
"SC","Jasper",5727,4169
"SC","Kershaw",10821,15846
"SC","Lancaster",13345,19273
"SC","Laurens",10297,14726
"SC","Lee",5972,2829
"SC","Lexington",34007,76392
"SC","McCormick",2637,2460
"SC","Marion",9518,5114
"SC","Marlboro",7554,4010
"SC","Newberry",6891,9218
"SC","Oconee",8537,21573
"SC","Orangeburg",30454,11888
"SC","Pickens",11122,33385
"SC","Richland",94350,46725
"SC","Saluda",3322,5130
"SC","Spartanburg",40920,65951
"SC","Sumter",27550,19266
"SC","Union",5748,6566
"SC","Williamsburg",11318,4819
"SC","York",38757,59149
"SD","Aurora",556,804
"SD","Beadle",2881,4230
"SD","Bennett",548,626
"SD","Bon Homme",1167,1830
"SD","Brookings",5826,6219
"SD","Brown",7249,8320
"SD","Brule",824,1499
"SD","Buffalo",472,166
"SD","Butte",1000,3068
"SD","Campbell",153,616
"SD","Charles Mix",1482,2229
"SD","Clark",713,1067
"SD","Clay",2955,2146
"SD","Codington",4588,6696
"SD","Corson",647,515
"SD","Custer",1335,3062
"SD","Davison",3042,4754
"SD","Day",1497,1320
"SD","Deuel",941,1175
"SD","Dewey",1207,663
"SD","Douglas",332,1334
"SD","Edmunds",622,1264
"SD","Fall River",1137,2256
"SD","Faulk",331,765
"SD","Grant",1493,2034
"SD","Gregory",599,1507
"SD","Haakon",138,940
"SD","Hamlin",921,1803
"SD","Hand",575,1242
"SD","Hanson",760,1627
"SD","Harding",82,638
"SD","Hughes",2786,5219
"SD","Hutchinson",923,2451
"SD","Hyde",189,531
"SD","Jackson",426,661
"SD","Jerauld",452,538
"SD","Jones",108,490
"SD","Kingsbury",1092,1451
"SD","Lake",2724,3419
"SD","Lawrence",3973,7025
"SD","Lincoln",7982,13611
"SD","Lyman",605,933
"SD","McCook",905,1655
"SD","McPherson",272,921
"SD","Marshall",1061,889
"SD","Meade",2928,7560
"SD","Mellette",375,381
"SD","Miner",479,636
"SD","Minnehaha",34668,40330
"SD","Moody",1429,1535
"SD","Pennington",15122,28229
"SD","Perkins",319,1205
"SD","Potter",339,1029
"SD","Roberts",2302,1883
"SD","Sanborn",389,688
"SD","Shannon",2922,188
"SD","Spink",1300,1670
"SD","Stanley",435,1063
"SD","Sully",186,611
"SD","Todd",1976,498
"SD","Tripp",737,1905
"SD","Turner",1411,2715
"SD","Union",2782,4698
"SD","Walworth",671,1731
"SD","Yankton",4208,5463
"SD","Ziebach",439,314
"TN","Anderson",10112,18941
"TN","Bedford",4207,10026
"TN","Benton",2255,3850
"TN","Bledsoe",1267,3022
"TN","Blount",12925,35417
"TN","Bradley",8035,27417
"TN","Campbell",3327,8602
"TN","Cannon",1560,3308
"TN","Carroll",3475,7219
"TN","Carter",4786,15496
"TN","Cheatham",4656,10266
"TN","Chester",1622,4672
"TN","Claiborne",2433,7617
"TN","Clay",1037,1747
"TN","Cocke",2804,8459
"TN","Coffee",5865,13013
"TN","Crockett",1669,3782
"TN","Cumberland",6260,18651
"TN","Davidson",138899,94464
"TN","Decatur",1302,2873
"TN","DeKalb",2168,4134
"TN","Dickson",6228,11287
"TN","Dyer",3757,9921
"TN","Fayette",6683,12682
"TN","Fentress",1559,5240
"TN","Franklin",5594,10252
"TN","Gibson",6564,12883
"TN","Giles",3759,6914
"TN","Grainger",1668,5469
"TN","Greene",6216,17234
"TN","Grundy",1637,2502
"TN","Hamblen",5229,14515
"TN","Hamilton",58794,79877
"TN","Hancock",475,1527
"TN","Hardeman",5479,4864
"TN","Hardin",2467,7886
"TN","Hawkins",5086,14376
"TN","Haywood",4567,2960
"TN","Henderson",2516,7418
"TN","Henry",4337,8187
"TN","Hickman",2693,4756
"TN","Houston",1400,1579
"TN","Humphreys",2904,3829
"TN","Jackson",1736,2380
"TN","Jefferson",4230,13037
"TN","Johnson",1483,4611
"TN","Knox",57594,106411
"TN","Lake",884,1163
"TN","Lauderdale",4010,4616
"TN","Lawrence",4237,10770
"TN","Lewis",1445,3116
"TN","Lincoln",3283,9791
"TN","Loudon",5057,16701
"TN","McMinn",4603,12958
"TN","McNairy",2643,7010
"TN","Macon",1552,5259
"TN","Madison",18360,21989
"TN","Marion",3952,6268
"TN","Marshall",3722,6823
"TN","Maury",11819,20698
"TN","Meigs",1163,2728
"TN","Monroe",4368,11717
"TN","Montgomery",24349,30159
"TN","Moore",705,2053
"TN","Morgan",1722,4668
"TN","Obion",3320,8814
"TN","Overton",2802,4772
"TN","Perry",992,1578
"TN","Pickett",711,1707
"TN","Polk",1856,4108
"TN","Putnam",7793,17242
"TN","Rhea",2625,7793
"TN","Roane",6014,14719
"TN","Robertson",8289,17641
"TN","Rutherford",36400,60829
"TN","Scott",1452,5117
"TN","Sequatchie",1488,3541
"TN","Sevier",7415,25979
"TN","Shelby",232201,135536
"TN","Smith",2467,4492
